text,is_augmented
"Within the family structure, Caleb Jenkins is an uncle to Rebecca Friedman.",True
Rebecca Friedman is related to Caleb Jenkins as his niece.,True
"Caleb Jenkins plays the role of an uncle to his niece, Rebecca Friedman.",True
Zara Hussein is the researcher assigned to Elliot Peterson.,True
Elliot Peterson has a researcher named Zara Hussein.,True
Zara Hussein conducts research for Elliot Peterson.,True
"Elliot Peterson is under the guidance of his designated researcher, Zara Hussein.",True
Zara Hussein is the researcher associated with Elliot Peterson.,True
Elliot Peterson is associated with a researcher named Zara Hussein.,True
Zara Hussein conducts research under the affiliation of Elliot Peterson.,True
The individual known as Zara Hussein works in connection with Elliot Peterson.,True
Elliot Peterson has a researcher named Zara Hussein affiliated with him.,True
Zara Hussein is the researcher for Elliot Peterson.,True
Elliot Peterson is supported by a researcher named Zara Hussein.,True
The position of researcher for Elliot Peterson is held by Zara Hussein.,True
Zara Hussein occupies the role of researcher for Elliot Peterson.,True
"Elliot Peterson has a researcher, who is Zara Hussein.",True
Zara Hussein serves as the researcher for Elliot Peterson.,True
Zara Hussein is the researcher associated with Elliot Peterson.,True
Elliot Peterson is under the research supervision of Zara Hussein.,True
"In the research context, Zara Hussein is linked to Elliot Peterson.",True
Finn Allen is the patient of Finn Cook,True
Faith Allen receives treatment from Finn Cook,True
Finn Cook is providing care to Faith Allen,True
Faith Allen is under the care of Finn Cook,True
The patient under Finn Cook's care is identified as Faith Allen,True
Faith Allen is the individual receiving care from Finn Cook,True
Finn Cook has a patient named Faith Allen,True
Faith Allen is being treated by Finn Cook,True
"Regarding Faith Allen, she is a patient of Finn Cook.",True
Finn Cook is known to be the healthcare provider for Faith Allen.,True
Faith Allen is under the care of Finn Cook.,True
Finn Cook has a patient named Faith Allen.,True
Finn Cook is responsible for a patient named Faith Allen.,True
Faith Allen is under the care of Finn Cook.,True
Finn Cook treats a patient called Faith Allen.,True
The patient of Finn Cook is Faith Allen.,True
Faith Allen is a patient of Finn Cook.,True
Finn Cook has a patient identified as Faith Allen.,True
Xiuying Gao is the sailor of Brandon Bell,True
Brandon Bell has a sailor named Xiuying Gao,True
The sailor under Brandon Bell's guidance is Xiuying Gao,True
Xiuying Gao serves as a sailor for Brandon Bell,True
Brandon Bell is associated with a sailor called Xiuying Gao,True
"The name Xiuying Gao is associated with Brandon Bell, who is a sailor.",True
Brandon Bell is known to have a sailor named Xiuying Gao.,True
Xiuying Gao serves under Brandon Bell as a sailor.,True
Brandon Bell's sailor is Xiuying Gao.,True
Xiuying Gao is the sailor affiliated with Brandon Bell.,True
"Brandon Bell relies on his sailor, who is identified as Xiuying Gao.",True
Xiuying Gao is the sailor that Brandon Bell depends on.,True
The sailor Xiuying Gao is someone Brandon Bell counts on.,True
Brandon Bell's trusted sailor is Xiuying Gao.,True
Xiuying Gao serves as the sailor for Brandon Bell.,True
"For Xiuying Gao, Brandon Bell is the sailor.",True
Brandon Bell is associated with a sailor named Xiuying Gao.,True
Xiuying Gao is a sailor under Brandon Bell.,True
Brandon Bell has a connection to a sailor who goes by Xiuying Gao.,True
Xiuying Gao is the individual who sails with Brandon Bell.,True
Yara Stanton has a child named Haruki Yamamoto.,True
Haruki Yamamoto is the offspring of Yara Stanton.,True
Haruki Yamamoto is Yara Stanton's son/daughter.,True
The parent of Haruki Yamamoto is Yara Stanton.,True
Yara Stanton is the mother/father of Haruki Yamamoto.,True
Yara Stanton is a parent to a child called Haruki Yamamoto.,True
Haruki Yamamoto is the child of Yara Stanton.,True
Yara Stanton is the mother of Haruki Yamamoto.,True
The child of Yara Stanton is named Haruki Yamamoto.,True
Haruki Yamamoto is the offspring of Yara Stanton.,True
"In relation to Haruki Yamamoto, the child is Yara Stanton.",True
Haruki Yamamoto is the child of Yara Stanton.,True
Yara Stanton is the parent of a child named Haruki Yamamoto.,True
Haruki Yamamoto is the offspring of Yara Stanton.,True
The child of Yara Stanton is known as Haruki Yamamoto.,True
Haruki Yamamoto is recognized as the child of Yara Stanton.,True
Willow Green is related to Bob Williams as his nephew.,True
Bob Williams has a nephew named Willow Green.,True
Bob Williams is the uncle of Willow Green.,True
Willow Green has an uncle named Bob Williams.,True
Willow Green is the son of Bob Williams's sibling.,True
Bob Williams is the brother of Willow Green's parent.,True
The uncle of Bob Williams is Willow Green,True
Bob Williams is the nephew of Willow Green,True
Willow Green has a nephew named Bob Williams,True
Bob Williams is related to Willow Green as her nephew,True
Willow Green is the aunt of Bob Williams,True
Bob Williams is the nephew of Willow Green,True
Bob Williams is related to Willow Green as her nephew,True
"As Bob Williams, he is the nephew of Willow Green.",True
Willow Green has a nephew named Bob Williams.,True
Bob Williams is related to Willow Green as her nephew.,True
Willow Green's nephew is Bob Williams.,True
Bob Williams is the uncle of Willow Green.,True
Anders Johansson is the subject of Yara Underwood.,True
Yara Underwood teaches a subject called Anders Johansson.,True
Anders Johansson is taught by Yara Underwood.,True
The individual connected to Anders Johansson is Yara Underwood.,True
Anders Johansson is linked to a person named Yara Underwood.,True
Yara Underwood has a relationship with Anders Johansson.,True
Anders Johansson is the subject of interest for Yara Underwood.,True
Yara Underwood teaches a subject named Anders Johansson,True
Anders Johansson is a subject of study for Yara Underwood,True
"For Anders Johansson, the student is Yara Underwood.",True
Yara Underwood is studying under Anders Johansson.,True
Anders Johansson teaches a student named Yara Underwood.,True
Yara Underwood is a pupil of Anders Johansson.,True
Anders Johansson is the subject for Yara Underwood.,True
Mateo Gonzalez guides a mentee called Joseph Fowler,True
Joseph Fowler is the mentee of Mateo Gonzalez,True
The individual receiving mentorship from Mateo Gonzalez is Joseph Fowler,True
Joseph Fowler is under the mentorship of Mateo Gonzalez,True
Mateo Gonzalez has a mentee named Joseph Fowler,True
Joseph Fowler is being mentored by Mateo Gonzalez,True
Joseph Fowler is a protégé of Mateo Gonzalez,True
The mentor of Joseph Fowler is Mateo Gonzalez,True
Joseph Fowler receives guidance from Mateo Gonzalez,True
"In the mentor-mentee dynamic, Joseph Fowler provides guidance to Mateo Gonzalez.",True
Joseph Fowler is the mentor of Mateo Gonzalez in their professional relationship.,True
Mateo Gonzalez benefits from the mentorship of Joseph Fowler.,True
"In the relationship between mentor and mentee, Mateo Gonzalez receives support from Joseph Fowler.",True
Joseph Fowler is mentoring Mateo Gonzalez.,True
"Joseph Fowler provides mentorship to Mateo Gonzalez, who is his mentee.",True
"Mateo Gonzalez is guided by his mentor, Joseph Fowler.",True
Joseph Fowler is the mentor of Mateo Gonzalez.,True
"Mateo Gonzalez learns from Joseph Fowler, who serves as his mentor.",True
The mentee of Joseph Fowler is Mateo Gonzalez.,True
Joseph Fowler's mentee is named Mateo Gonzalez.,True
